user_id,artist_id,timestamp,compatibility_score
U0077,A0014,2026-03-19T22:51:08.495458,7
U0077,A0073,2026-02-15T22:51:08.495460,7
U0077,A0077,2026-04-17T22:51:08.495462,7
U0077,A0081,2026-04-06T22:51:08.495465,7
U0077,A0036,2026-02-25T22:51:08.495467,7
U0077,A0027,2026-03-09T22:51:08.495469,7
U0077,A0049,2026-02-28T22:51:08.495471,7
U0077,A0045,2026-03-04T22:51:08.495474,7
U0077,A0053,2026-02-15T22:51:08.495476,5
U0077,A0008,2026-04-27T22:51:08.495478,6
U0077,A0072,2026-03-12T22:51:08.495481,7
U0077,A0050,2026-02-07T22:51:08.495483,5
U0077,A0088,2026-02-04T22:51:08.495486,5
U0077,A0039,2026-04-30T22:51:08.495488,5
U0077,A0033,2026-03-31T22:51:08.495490,4
U0077,A0079,2026-02-26T22:51:08.495492,4
U0077,A0020,2026-02-26T22:51:08.495495,4
U0077,A0094,2026-03-14T22:51:08.495497,4
U0077,A0030,2026-02-17T22:51:08.495499,4
U0077,A0026,2026-02-06T22:51:08.495501,5
U0077,A0054,2026-04-04T22:51:08.495504,4
U0077,A0001,2026-04-11T22:51:08.495506,4
U0077,A0080,2026-04-26T22:51:08.495508,5
U0077,A0097,2026-02-04T22:51:08.495510,4
U0078,A0055,2026-02-28T22:51:08.496018,8
U0078,A0070,2026-02-22T22:51:08.496021,8
U0078,A0086,2026-02-21T22:51:08.496024,8
U0078,A0003,2026-03-28T22:51:08.496027,7
U0079,A0029,2026-04-27T22:51:08.496433,7
U0079,A0013,2026-02-18T22:51:08.496436,7
U0079,A0084,2026-03-18T22:51:08.496438,7
U0079,A0057,2026-03-09T22:51:08.496441,7
U0079,A0050,2026-04-09T22:51:08.496443,7
U0079,A0086,2026-04-10T22:51:08.496445,7
U0079,A0040,2026-04-25T22:51:08.496448,7
U0079,A0018,2026-03-03T22:51:08.496450,7
U0079,A0076,2026-03-28T22:51:08.496452,7
U0079,A0044,2026-02-10T22:51:08.496454,6
U0079,A0055,2026-04-28T22:51:08.496457,7
U0079,A0059,2026-05-01T22:51:08.496459,7
U0079,A0033,2026-04-04T22:51:08.496461,7
U0079,A0001,2026-02-14T22:51:08.496463,7
U0079,A0068,2026-04-24T22:51:08.496466,7
U0079,A0082,2026-04-27T22:51:08.496468,7
U0079,A0098,2026-04-23T22:51:08.496470,5
U0079,A0006,2026-02-19T22:51:08.496472,5
U0079,A0038,2026-04-05T22:51:08.496475,5
U0079,A0009,2026-04-02T22:51:08.496477,5
U0079,A0000,2026-03-17T22:51:08.496479,5
U0080,A0099,2026-02-21T22:51:08.496946,8
U0080,A0057,2026-03-15T22:51:08.496949,8
U0080,A0070,2026-05-01T22:51:08.496951,7
U0080,A0062,2026-03-27T22:51:08.496954,7
U0080,A0076,2026-04-03T22:51:08.496956,7
U0080,A0086,2026-03-18T22:51:08.496959,7
U0080,A0019,2026-03-12T22:51:08.496961,7
U0080,A0068,2026-03-10T22:51:08.496963,7
U0080,A0033,2026-04-29T22:51:08.496968,7
U0080,A0003,2026-03-21T22:51:08.496973,7
U0081,A0052,2026-04-19T22:51:08.497434,9
U0081,A0090,2026-04-12T22:51:08.497437,8
U0081,A0019,2026-03-04T22:51:08.497440,7
U0081,A0002,2026-03-13T22:51:08.497442,7
U0081,A0070,2026-03-14T22:51:08.497445,7
U0081,A0000,2026-04-17T22:51:08.497447,7
U0081,A0099,2026-05-02T22:51:08.497449,7
U0081,A0025,2026-02-21T22:51:08.497451,7
U0081,A0031,2026-04-29T22:51:08.497459,7
U0081,A0062,2026-02-25T22:51:08.497462,7
U0081,A0003,2026-04-16T22:51:08.497464,7
U0081,A0098,2026-05-01T22:51:08.497466,7
U0081,A0060,2026-04-03T22:51:08.497468,7
U0081,A0094,2026-02-13T22:51:08.497471,7
U0081,A0020,2026-04-18T22:51:08.497473,7
U0081,A0058,2026-03-06T22:51:08.497475,7
U0081,A0075,2026-04-26T22:51:08.497477,5
U0082,A0017,2026-02-15T22:51:08.497938,7
U0082,A0091,2026-04-20T22:51:08.497941,7
U0082,A0041,2026-02-13T22:51:08.497944,7
U0082,A0012,2026-03-31T22:51:08.497946,7
U0082,A0054,2026-02-21T22:51:08.497949,7
U0083,A0083,2026-04-09T22:51:08.498362,7
U0083,A0049,2026-02-15T22:51:08.498365,6
U0083,A0067,2026-03-05T22:51:08.498367,7
U0083,A0087,2026-03-26T22:51:08.498373,7
U0083,A0051,2026-03-31T22:51:08.498377,7
U0083,A0036,2026-05-01T22:51:08.498379,6
U0083,A0093,2026-02-28T22:51:08.498381,7
U0083,A0088,2026-02-28T22:51:08.498383,5
U0083,A0073,2026-04-27T22:51:08.498386,5
U0084,A0047,2026-04-25T22:51:08.498841,7
U0084,A0012,2026-03-18T22:51:08.498844,7
U0084,A0028,2026-02-28T22:51:08.498846,7
U0085,A0099,2026-03-31T22:51:08.499284,8
U0085,A0090,2026-03-12T22:51:08.499287,7
U0085,A0071,2026-04-24T22:51:08.499289,7
U0085,A0052,2026-03-28T22:51:08.499292,7
U0085,A0025,2026-02-19T22:51:08.499294,7
U0085,A0031,2026-03-07T22:51:08.499296,7
U0085,A0020,2026-03-30T22:51:08.499299,7
U0085,A0094,2026-03-24T22:51:08.499301,7
U0086,A0055,2026-03-30T22:51:08.499727,7
U0086,A0084,2026-04-14T22:51:08.499730,7
U0086,A0018,2026-04-06T22:51:08.499733,7
U0086,A0013,2026-02-27T22:51:08.499735,7
U0086,A0022,2026-02-10T22:51:08.499737,7
U0086,A0024,2026-03-12T22:51:08.499740,8
U0086,A0042,2026-04-26T22:51:08.499742,6
U0086,A0073,2026-04-11T22:51:08.499744,6
U0086,A0091,2026-04-28T22:51:08.499746,6
U0086,A0088,2026-02-04T22:51:08.499748,6
U0086,A0068,2026-03-22T22:51:08.499751,7
U0086,A0008,2026-04-27T22:51:08.499753,6
U0086,A0001,2026-02-23T22:51:08.499756,7
U0086,A0046,2026-02-14T22:51:08.499758,7
U0086,A0014,2026-02-24T22:51:08.499760,6
U0086,A0085,2026-04-05T22:51:08.499763,5
U0086,A0006,2026-04-30T22:51:08.499765,5
U0086,A0049,2026-02-15T22:51:08.499767,5
U0086,A0040,2026-03-29T22:51:08.499769,7
U0086,A0029,2026-04-25T22:51:08.499774,5
U0086,A0045,2026-04-06T22:51:08.499776,6
U0086,A0036,2026-03-30T22:51:08.499779,5
U0086,A0038,2026-02-07T22:51:08.499781,6
U0086,A0081,2026-02-18T22:51:08.499783,5
U0086,A0050,2026-05-02T22:51:08.499786,6
U0086,A0087,2026-02-18T22:51:08.499788,5
U0086,A0076,2026-03-09T22:51:08.499790,5
U0087,A0009,2026-03-24T22:51:08.500294,7
U0087,A0060,2026-04-28T22:51:08.500297,7
U0087,A0019,2026-03-11T22:51:08.500299,7
U0087,A0090,2026-03-02T22:51:08.500302,7
U0087,A0000,2026-03-23T22:51:08.500304,7
U0087,A0031,2026-03-06T22:51:08.500306,7
U0087,A0094,2026-02-27T22:51:08.500308,7
U0087,A0055,2026-02-14T22:51:08.500311,6
U0087,A0020,2026-03-12T22:51:08.500313,7
U0088,A0024,2026-03-11T22:51:08.500727,7
U0088,A0090,2026-03-16T22:51:08.500730,7
U0088,A0014,2026-03-07T22:51:08.500733,7
U0088,A0094,2026-03-06T22:51:08.500735,8
U0088,A0052,2026-04-18T22:51:08.500737,7
U0088,A0049,2026-02-16T22:51:08.500740,7
U0088,A0009,2026-03-16T22:51:08.500742,7
U0088,A0058,2026-03-11T22:51:08.500744,7
U0088,A0099,2026-03-12T22:51:08.500747,7
U0088,A0003,2026-03-09T22:51:08.500749,7
U0089,A0016,2026-03-18T22:51:08.501231,7
U0089,A0058,2026-04-10T22:51:08.501235,7
U0089,A0052,2026-02-26T22:51:08.501237,7
U0089,A0078,2026-03-16T22:51:08.501240,7
U0089,A0091,2026-04-19T22:51:08.501242,7
U0089,A0002,2026-04-06T22:51:08.501251,7
U0089,A0099,2026-04-13T22:51:08.501254,7
U0089,A0097,2026-04-02T22:51:08.501256,7
U0090,A0067,2026-03-03T22:51:08.501733,8
U0090,A0088,2026-02-08T22:51:08.501743,7
U0090,A0024,2026-04-07T22:51:08.501746,7
U0090,A0093,2026-02-05T22:51:08.501749,7
U0090,A0022,2026-03-29T22:51:08.501752,7
U0090,A0077,2026-02-24T22:51:08.501755,7
U0090,A0014,2026-04-21T22:51:08.501757,7
U0091,A0078,2026-04-10T22:51:08.502203,7
U0091,A0007,2026-03-31T22:51:08.502238,7
U0091,A0040,2026-04-28T22:51:08.502248,8
U0091,A0013,2026-02-03T22:51:08.502251,7
U0091,A0068,2026-02-27T22:51:08.502253,7
U0092,A0084,2026-04-05T22:51:08.502983,7
U0092,A0011,2026-04-23T22:51:08.502987,7
U0092,A0059,2026-03-23T22:51:08.502990,8
U0092,A0055,2026-02-11T22:51:08.502992,7
U0092,A0086,2026-02-24T22:51:08.502995,7
U0092,A0001,2026-04-16T22:51:08.502997,7
U0092,A0097,2026-02-25T22:51:08.503000,7
U0092,A0054,2026-03-15T22:51:08.503002,7
U0092,A0057,2026-04-05T22:51:08.503004,8
U0092,A0013,2026-04-28T22:51:08.503007,7
U0092,A0018,2026-03-29T22:51:08.503009,7
U0092,A0016,2026-05-01T22:51:08.503011,7
U0093,A0068,2026-04-02T22:51:08.503648,8
U0093,A0018,2026-03-02T22:51:08.503654,8
U0093,A0055,2026-03-18T22:51:08.503657,8
U0094,A0098,2026-02-17T22:51:08.504172,7
U0094,A0019,2026-02-27T22:51:08.504176,7
U0094,A0003,2026-04-13T22:51:08.504178,7
U0094,A0052,2026-03-28T22:51:08.504181,8
U0094,A0058,2026-04-13T22:51:08.504183,7
U0095,A0062,2026-04-03T22:51:08.504630,8
U0095,A0049,2026-03-24T22:51:08.504633,8
U0095,A0080,2026-03-11T22:51:08.504636,8
U0095,A0008,2026-02-09T22:51:08.504638,7
U0095,A0053,2026-04-06T22:51:08.504641,7
U0095,A0025,2026-03-16T22:51:08.504643,7
U0095,A0058,2026-02-16T22:51:08.504646,7
U0095,A0099,2026-04-08T22:51:08.504648,7
U0095,A0052,2026-05-02T22:51:08.504651,7
U0095,A0009,2026-04-22T22:51:08.504653,7
U0095,A0003,2026-04-26T22:51:08.504655,7
U0095,A0063,2026-04-26T22:51:08.504658,7
U0095,A0098,2026-04-29T22:51:08.504660,7
U0095,A0072,2026-02-17T22:51:08.504663,7
U0095,A0031,2026-04-27T22:51:08.504665,7
U0095,A0024,2026-02-25T22:51:08.504667,7
U0095,A0070,2026-02-16T22:51:08.504669,7
U0095,A0060,2026-02-17T22:51:08.504672,7
U0095,A0002,2026-04-03T22:51:08.504674,7
U0095,A0045,2026-04-25T22:51:08.504676,7
U0095,A0073,2026-02-22T22:51:08.504678,7
U0096,A0054,2026-03-07T22:51:08.505181,7
U0096,A0017,2026-03-18T22:51:08.505190,7
U0096,A0061,2026-04-03T22:51:08.505193,7
U0096,A0079,2026-03-04T22:51:08.505195,7
U0096,A0016,2026-02-11T22:51:08.505198,7
U0096,A0023,2026-03-28T22:51:08.505200,7
U0096,A0097,2026-04-30T22:51:08.505203,7
U0096,A0030,2026-02-03T22:51:08.505205,7
U0097,A0084,2026-03-15T22:51:08.505653,7
U0097,A0013,2026-04-21T22:51:08.505660,7
U0098,A0052,2026-03-04T22:51:08.506093,8
U0098,A0073,2026-05-02T22:51:08.506096,8
U0098,A0070,2026-03-06T22:51:08.506098,8
U0098,A0029,2026-04-19T22:51:08.506101,7
U0099,A0094,2026-02-05T22:51:08.506568,8
U0099,A0098,2026-02-16T22:51:08.506572,7
U0099,A0040,2026-02-17T22:51:08.506574,7
U0100,A0067,2026-03-03T22:51:08.507014,7
U0100,A0087,2026-02-12T22:51:08.507017,7
U0100,A0093,2026-05-02T22:51:08.507020,7
U0100,A0083,2026-04-02T22:51:08.507022,7
U0100,A0051,2026-02-20T22:51:08.507025,7
U0101,A0040,2026-04-14T22:51:08.507426,8
U0101,A0068,2026-04-08T22:51:08.507429,7
U0101,A0001,2026-04-05T22:51:08.507432,7
U0101,A0018,2026-03-17T22:51:08.507434,7
U0101,A0093,2026-03-08T22:51:08.507436,6
U0101,A0029,2026-02-06T22:51:08.507439,5
U0101,A0084,2026-03-11T22:51:08.507441,5
U0101,A0024,2026-04-22T22:51:08.507447,7
U0101,A0072,2026-03-03T22:51:08.507450,5
U0101,A0026,2026-04-27T22:51:08.507452,5
U0101,A0053,2026-03-07T22:51:08.507455,5
U0101,A0006,2026-04-05T22:51:08.507457,5
U0102,A0093,2026-04-18T22:51:08.507912,8
U0102,A0083,2026-03-02T22:51:08.507915,7
U0102,A0073,2026-02-22T22:51:08.507918,7
U0103,A0008,2026-05-01T22:51:08.508316,8
U0103,A0027,2026-03-16T22:51:08.508319,8
U0103,A0067,2026-04-28T22:51:08.508321,7
U0103,A0053,2026-03-28T22:51:08.508324,8
U0103,A0081,2026-02-22T22:51:08.508326,8
U0103,A0083,2026-04-30T22:51:08.508329,7
U0103,A0051,2026-04-11T22:51:08.508332,7
U0103,A0073,2026-04-10T22:51:08.508335,7
U0103,A0077,2026-03-31T22:51:08.508338,7
U0103,A0049,2026-05-02T22:51:08.508341,7
U0103,A0022,2026-03-11T22:51:08.508344,7
U0103,A0036,2026-03-19T22:51:08.508347,7
U0103,A0093,2026-03-26T22:51:08.508349,7
U0103,A0072,2026-03-03T22:51:08.508351,7
U0103,A0026,2026-03-31T22:51:08.508354,8
U0103,A0087,2026-03-07T22:51:08.508356,7
U0103,A0080,2026-03-13T22:51:08.508358,7
U0103,A0088,2026-02-04T22:51:08.508361,7
U0103,A0045,2026-02-15T22:51:08.508363,7
U0103,A0014,2026-03-21T22:51:08.508365,7
U0103,A0024,2026-04-28T22:51:08.508368,7
U0103,A0046,2026-02-18T22:51:08.508370,7
U0103,A0057,2026-05-01T22:51:08.508372,5
U0103,A0071,2026-04-01T22:51:08.508375,5
U0103,A0054,2026-04-23T22:51:08.508377,5
U0103,A0076,2026-02-11T22:51:08.508380,4
U0103,A0085,2026-02-28T22:51:08.508382,4
U0104,A0098,2026-03-16T22:51:08.508868,7
U0104,A0068,2026-03-12T22:51:08.508871,7
U0104,A0001,2026-02-22T22:51:08.508874,7
U0105,A0040,2026-02-25T22:51:08.509298,7
U0105,A0059,2026-03-31T22:51:08.509301,7
U0105,A0030,2026-02-12T22:51:08.509304,7
U0105,A0037,2026-02-11T22:51:08.509306,7
U0105,A0015,2026-04-18T22:51:08.509308,7
U0106,A0040,2026-03-10T22:51:08.509720,8
U0106,A0076,2026-02-27T22:51:08.509723,7
U0106,A0082,2026-03-26T22:51:08.509726,7
U0106,A0033,2026-04-21T22:51:08.509728,7
U0106,A0001,2026-02-24T22:51:08.509731,7
U0107,A0070,2026-03-07T22:51:08.510144,8
U0107,A0063,2026-03-15T22:51:08.510147,8
U0107,A0060,2026-02-21T22:51:08.510150,8
U0107,A0002,2026-03-31T22:51:08.510152,8
U0107,A0041,2026-04-19T22:51:08.510155,7
U0107,A0012,2026-02-21T22:51:08.510157,7
U0107,A0090,2026-03-06T22:51:08.510160,7
U0107,A0031,2026-03-13T22:51:08.510162,7
U0107,A0079,2026-03-06T22:51:08.510164,7
U0107,A0019,2026-03-05T22:51:08.510166,7
U0107,A0007,2026-02-07T22:51:08.510169,8
U0107,A0052,2026-03-09T22:51:08.510171,7
U0107,A0035,2026-04-26T22:51:08.510173,7
U0107,A0043,2026-05-02T22:51:08.510176,7
U0107,A0061,2026-03-15T22:51:08.510178,7
U0107,A0058,2026-03-29T22:51:08.510180,7
U0107,A0047,2026-04-05T22:51:08.510182,7
U0108,A0077,2026-02-26T22:51:08.510654,8
U0108,A0026,2026-03-01T22:51:08.510657,7
U0109,A0035,2026-03-05T22:51:08.511065,8
U0109,A0064,2026-02-26T22:51:08.511069,8
U0109,A0060,2026-03-01T22:51:08.511071,7
U0109,A0090,2026-04-12T22:51:08.511074,7
U0109,A0066,2026-02-15T22:51:08.511076,7
U0110,A0022,2026-03-19T22:51:08.511479,7
U0110,A0080,2026-03-23T22:51:08.511482,7
U0110,A0027,2026-02-24T22:51:08.511484,7
U0110,A0014,2026-03-01T22:51:08.511487,7
U0110,A0036,2026-04-27T22:51:08.511489,7
U0110,A0008,2026-02-17T22:51:08.511491,7
U0110,A0083,2026-03-30T22:51:08.511494,6
U0110,A0088,2026-02-11T22:51:08.511496,7
U0111,A0061,2026-03-10T22:51:08.511930,7
U0111,A0011,2026-03-22T22:51:08.511933,7
U0111,A0030,2026-04-06T22:51:08.511935,7
U0111,A0054,2026-04-03T22:51:08.511938,7
U0112,A0018,2026-02-06T22:51:08.512329,7
U0112,A0024,2026-02-16T22:51:08.512332,7
U0112,A0040,2026-04-15T22:51:08.512334,7
U0112,A0001,2026-03-26T22:51:08.512336,7
U0112,A0051,2026-03-02T22:51:08.512343,5
U0112,A0008,2026-03-12T22:51:08.512345,5
U0112,A0006,2026-02-21T22:51:08.512348,6
U0112,A0068,2026-02-22T22:51:08.512350,7
U0112,A0021,2026-02-07T22:51:08.512353,5
U0112,A0007,2026-04-06T22:51:08.512355,5
U0112,A0055,2026-03-27T22:51:08.512357,5
U0112,A0067,2026-04-25T22:51:08.512359,5
U0112,A0088,2026-04-28T22:51:08.512362,5
U0112,A0010,2026-04-05T22:51:08.512364,6
U0113,A0013,2026-04-21T22:51:08.512851,8
U0113,A0001,2026-02-23T22:51:08.512854,8
U0113,A0057,2026-03-14T22:51:08.512857,7
U0113,A0040,2026-03-14T22:51:08.512859,7
U0113,A0029,2026-02-18T22:51:08.512862,7
U0113,A0086,2026-04-14T22:51:08.512864,7
U0114,A0088,2026-04-11T22:51:08.513273,7
U0114,A0080,2026-02-13T22:51:08.513276,7
U0114,A0045,2026-03-24T22:51:08.513279,7
U0114,A0049,2026-03-20T22:51:08.513281,8
U0115,A0099,2026-02-11T22:51:08.513730,8
U0115,A0098,2026-03-26T22:51:08.513735,7
U0115,A0070,2026-04-03T22:51:08.513738,7
U0115,A0094,2026-03-20T22:51:08.513741,8
U0115,A0025,2026-03-30T22:51:08.513743,7
U0115,A0071,2026-04-26T22:51:08.513746,7
U0115,A0035,2026-02-03T22:51:08.513748,7
U0115,A0063,2026-03-25T22:51:08.513751,7
U0115,A0000,2026-03-01T22:51:08.513753,7
U0115,A0090,2026-03-13T22:51:08.513756,7
U0115,A0003,2026-04-11T22:51:08.513758,7
U0115,A0031,2026-03-21T22:51:08.513760,7
U0116,A0051,2026-03-31T22:51:08.514216,8
U0116,A0093,2026-04-02T22:51:08.514219,7
U0116,A0067,2026-03-21T22:51:08.514222,7
U0116,A0083,2026-02-18T22:51:08.514224,7
U0116,A0072,2026-02-09T22:51:08.514227,6
U0116,A0087,2026-02-27T22:51:08.514229,7
U0117,A0042,2026-04-20T22:51:08.514660,9
U0117,A0021,2026-03-06T22:51:08.514663,8
U0117,A0043,2026-02-15T22:51:08.514666,8
U0117,A0010,2026-04-29T22:51:08.514669,7
U0117,A0038,2026-03-09T22:51:08.514671,7
U0117,A0069,2026-02-10T22:51:08.514674,7
U0117,A0012,2026-03-05T22:51:08.514676,8
U0117,A0085,2026-04-30T22:51:08.514678,7
U0117,A0044,2026-04-25T22:51:08.514693,7
U0118,A0044,2026-04-27T22:51:08.515160,7
U0118,A0051,2026-04-14T22:51:08.515164,7
U0118,A0095,2026-03-20T22:51:08.515166,8
U0118,A0047,2026-02-07T22:51:08.515169,7
U0118,A0006,2026-03-28T22:51:08.515171,7
U0118,A0021,2026-02-20T22:51:08.515173,7
U0118,A0010,2026-03-04T22:51:08.515176,7
U0118,A0092,2026-04-13T22:51:08.515178,7
U0118,A0069,2026-02-05T22:51:08.515180,7
U0118,A0042,2026-02-12T22:51:08.515183,7
U0118,A0057,2026-04-04T22:51:08.515185,6
U0118,A0043,2026-02-05T22:51:08.515188,7
U0118,A0028,2026-02-13T22:51:08.515190,7
U0118,A0083,2026-04-11T22:51:08.515192,7
U0119,A0096,2026-02-14T22:51:08.515701,7
U0119,A0039,2026-04-01T22:51:08.515704,7
U0119,A0056,2026-02-26T22:51:08.515706,7
U0119,A0075,2026-04-30T22:51:08.515708,7
U0119,A0066,2026-03-24T22:51:08.515711,7
U0119,A0034,2026-04-04T22:51:08.515714,7
U0119,A0032,2026-04-20T22:51:08.515716,7
U0119,A0060,2026-03-16T22:51:08.515718,6
U0119,A0004,2026-04-29T22:51:08.515721,7
U0119,A0089,2026-04-17T22:51:08.515723,7
U0119,A0064,2026-04-17T22:51:08.515725,7
U0119,A0036,2026-03-07T22:51:08.515728,5
U0119,A0058,2026-02-11T22:51:08.515730,5
U0119,A0009,2026-03-26T22:51:08.515733,5
U0119,A0008,2026-04-03T22:51:08.515735,5
U0119,A0053,2026-04-02T22:51:08.515737,5
U0119,A0027,2026-04-27T22:51:08.515739,5
U0119,A0094,2026-04-06T22:51:08.515742,5
U0119,A0031,2026-03-08T22:51:08.515744,5
U0120,A0098,2026-04-06T22:51:08.516277,8
U0120,A0019,2026-04-07T22:51:08.516280,8
U0121,A0059,2026-03-02T22:51:08.516709,8
U0121,A0013,2026-04-27T22:51:08.516712,8
U0121,A0040,2026-03-26T22:51:08.516714,7
U0121,A0033,2026-02-03T22:51:08.516717,7
U0121,A0086,2026-04-25T22:51:08.516720,7
U0121,A0029,2026-03-03T22:51:08.516722,7
U0121,A0018,2026-04-23T22:51:08.516724,7
U0121,A0084,2026-05-02T22:51:08.516727,7
U0122,A0050,2026-03-21T22:51:08.517184,7
U0122,A0027,2026-03-21T22:51:08.517187,7
U0122,A0022,2026-02-12T22:51:08.517189,7
U0123,A0001,2026-04-25T22:51:08.517622,8
U0123,A0044,2026-02-25T22:51:08.517625,7
U0123,A0068,2026-03-05T22:51:08.517628,7
U0123,A0006,2026-04-29T22:51:08.517631,7
U0123,A0040,2026-02-06T22:51:08.517633,7
U0123,A0095,2026-02-26T22:51:08.517636,8
U0123,A0018,2026-02-16T22:51:08.517638,7
U0123,A0084,2026-03-29T22:51:08.517641,5
U0123,A0038,2026-04-24T22:51:08.517643,7
U0123,A0085,2026-05-03T22:51:08.517648,7
U0123,A0057,2026-03-02T22:51:08.517651,5
U0123,A0055,2026-02-19T22:51:08.517654,5
U0123,A0083,2026-04-18T22:51:08.517656,5
U0123,A0051,2026-04-19T22:51:08.517658,4
U0123,A0087,2026-03-11T22:51:08.517661,4
U0123,A0069,2026-04-18T22:51:08.517663,4
U0123,A0067,2026-04-24T22:51:08.517665,4
U0123,A0065,2026-03-26T22:51:08.517668,4
U0123,A0013,2026-03-13T22:51:08.517670,5
U0123,A0086,2026-04-01T22:51:08.517676,5
U0123,A0021,2026-04-01T22:51:08.517678,4
U0123,A0024,2026-03-16T22:51:08.517680,4
U0123,A0059,2026-02-09T22:51:08.517683,4
U0123,A0042,2026-04-23T22:51:08.517685,4
U0123,A0029,2026-04-20T22:51:08.517687,5
U0123,A0005,2026-02-18T22:51:08.517690,4
U0123,A0098,2026-02-28T22:51:08.517692,4
U0123,A0093,2026-04-03T22:51:08.517694,4
U0123,A0043,2026-04-26T22:51:08.517697,4
U0123,A0012,2026-02-19T22:51:08.517699,4
U0124,A0033,2026-04-18T22:51:08.518232,8
U0124,A0035,2026-02-12T22:51:08.518236,7
U0124,A0071,2026-02-12T22:51:08.518239,7
U0124,A0068,2026-02-24T22:51:08.518241,7
U0125,A0094,2026-03-08T22:51:08.518983,8
U0125,A0058,2026-02-22T22:51:08.518990,8
U0125,A0016,2026-04-26T22:51:08.518993,8
U0125,A0067,2026-03-23T22:51:08.518996,8
U0125,A0007,2026-04-17T22:51:08.518999,7
U0126,A0054,2026-02-22T22:51:08.519533,8
U0126,A0078,2026-04-27T22:51:08.519536,8
U0126,A0007,2026-03-28T22:51:08.519539,7
U0126,A0011,2026-03-19T22:51:08.519541,7
U0126,A0091,2026-04-30T22:51:08.519544,7
U0126,A0097,2026-03-20T22:51:08.519546,7
U0126,A0079,2026-04-13T22:51:08.519548,7
U0126,A0017,2026-04-22T22:51:08.519550,7
U0126,A0030,2026-04-25T22:51:08.519553,8
U0126,A0042,2026-04-15T22:51:08.519555,6
U0127,A0054,2026-03-02T22:51:08.519990,7
U0127,A0007,2026-02-27T22:51:08.519993,7
U0127,A0017,2026-04-05T22:51:08.519996,7
U0127,A0030,2026-03-31T22:51:08.519998,7
U0127,A0061,2026-02-04T22:51:08.520000,7
U0128,A0033,2026-02-25T22:51:08.520422,8
U0128,A0079,2026-04-06T22:51:08.520425,7
U0128,A0029,2026-03-14T22:51:08.520428,8
U0128,A0082,2026-02-21T22:51:08.520430,7
U0128,A0030,2026-03-05T22:51:08.520433,7
U0128,A0017,2026-03-25T22:51:08.520435,7
U0128,A0040,2026-03-06T22:51:08.520437,7
U0128,A0054,2026-03-04T22:51:08.520439,7
U0128,A0059,2026-03-01T22:51:08.520442,7
U0128,A0007,2026-04-01T22:51:08.520444,7
U0129,A0022,2026-03-18T22:51:08.520889,6
U0129,A0039,2026-02-13T22:51:08.520892,7
U0129,A0053,2026-03-04T22:51:08.520895,5
U0129,A0072,2026-04-20T22:51:08.520897,5
U0129,A0049,2026-02-07T22:51:08.520899,5
U0130,A0007,2026-03-04T22:51:08.521325,8
U0130,A0024,2026-02-25T22:51:08.521328,8
U0130,A0088,2026-02-17T22:51:08.521330,8
U0130,A0011,2026-04-07T22:51:08.521332,7
U0130,A0026,2026-03-21T22:51:08.521335,7
U0130,A0097,2026-05-01T22:51:08.521337,7
U0130,A0073,2026-03-20T22:51:08.521339,7
U0130,A0045,2026-02-07T22:51:08.521342,8
U0130,A0016,2026-02-10T22:51:08.521344,7
U0130,A0053,2026-02-05T22:51:08.521347,7
U0130,A0072,2026-04-10T22:51:08.521349,7
U0131,A0001,2026-02-27T22:51:08.521821,7
U0131,A0040,2026-02-22T22:51:08.521824,7
U0132,A0078,2026-04-30T22:51:08.522204,7
U0132,A0005,2026-04-22T22:51:08.522207,6
U0132,A0047,2026-04-29T22:51:08.522212,6
U0132,A0007,2026-03-17T22:51:08.522214,6
U0132,A0097,2026-03-17T22:51:08.522216,5
U0133,A0068,2026-04-25T22:51:08.522598,7
U0133,A0018,2026-04-17T22:51:08.522601,7
U0133,A0040,2026-03-14T22:51:08.522604,7
U0133,A0001,2026-02-11T22:51:08.522606,7
U0133,A0013,2026-03-03T22:51:08.522608,5
U0133,A0084,2026-02-09T22:51:08.522611,5
U0133,A0057,2026-03-10T22:51:08.522613,5
U0133,A0085,2026-03-31T22:51:08.522615,5
U0133,A0029,2026-02-11T22:51:08.522618,5
U0133,A0038,2026-04-01T22:51:08.522620,5
U0133,A0086,2026-02-15T22:51:08.522622,5
U0133,A0095,2026-03-31T22:51:08.522624,5
U0134,A0031,2026-04-24T22:51:08.523039,5
U0134,A0099,2026-04-11T22:51:08.523042,5
U0134,A0044,2026-04-23T22:51:08.523045,5
U0134,A0019,2026-02-03T22:51:08.523047,5
U0134,A0003,2026-02-26T22:51:08.523049,5
U0134,A0095,2026-04-22T22:51:08.523051,5
U0134,A0002,2026-03-15T22:51:08.523054,5
U0134,A0051,2026-03-06T22:51:08.523056,5
U0134,A0025,2026-02-04T22:51:08.523058,5
U0134,A0063,2026-02-16T22:51:08.523061,5
U0134,A0042,2026-04-08T22:51:08.523063,4
U0134,A0058,2026-04-10T22:51:08.523065,5
U0134,A0010,2026-04-03T22:51:08.523067,4
U0134,A0065,2026-03-18T22:51:08.523070,4
U0134,A0038,2026-04-09T22:51:08.523072,4
U0134,A0093,2026-02-19T22:51:08.523074,4
U0134,A0070,2026-04-04T22:51:08.523077,5
U0134,A0064,2026-02-03T22:51:08.523079,4
U0134,A0098,2026-04-04T22:51:08.523081,5
U0134,A0009,2026-05-01T22:51:08.523084,5
